,SeniorCitizen,tenure,MonthlyCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,churn
0,-0.5218969785803382,-0.37556412468015626,0.14910034924176252,0.01970253262634554,0.3181638317371301,0.8564342353146742,-0.922678591330371,-0.5059490518387052,-0.43149012369937295,0.46526531739207244,0.34261724301157065,-0.49302592313182775,-0.3108239376092834,-0.8583095333418291,0.8056209017965293,0.697845161697142,-0.41365870426413065,-0.2912186369619865,-0.09477992777749017,1.0
1,0.05191744307184149,-1.6623541304119012,0.003090853390983004,-1.6605143418219348,-0.7415387689404304,0.43600898885757255,-1.1732254980052044,1.0242583554050824,-0.6248499377244372,-0.8807769007818071,-1.0185459066358944,-0.0029551911721409745,-1.3065143558349088,-1.9967180695310836,-1.1060396401788175,1.4733450886127708,0.19835055021239753,0.37961241993871553,-1.4085686297830156,1.0
2,-0.14305545929995414,-0.47573266710598894,-0.1002186328974308,-0.1705509054975448,0.17355161993186047,0.7615943620568989,-1.3447055903738891,-0.26677490153185673,-0.7807466326590505,0.7708546027356006,0.4896825009709696,-0.875513916896812,-0.8158124747605697,-1.4538977350179252,0.7010910612026499,0.5737860945597177,-0.8391368879707414,0.15396572203331893,-0.4214220271836729,0.0
3,-0.11936277271155202,-0.16951417376381275,-0.06013282498910657,-0.04930162514143551,0.020101676837672697,0.21384124622492895,-0.4162783096912937,-0.1614714987468468,-0.2647391012418653,0.24245360372736752,0.16309432081737896,-0.27792693846743477,-0.2621461862195134,-0.44815944309330996,0.2921101969866769,0.13545037227863502,-0.27618615252303086,0.013819446502968045,-0.09637344856253735,0.0
4,-0.038277476557982776,-0.4076329896055707,-0.009803283121849728,-0.13329120686178525,0.20232025686434513,0.6750230755865044,-1.125463267512911,-0.13366464955684937,-0.5893838604640248,0.6043263958328668,0.33347133145790175,-0.7154457261075045,-0.6335567129662327,-1.1987896994842455,0.42487222898379007,0.5634209366421252,-0.6555264151046432,0.10492652546125254,-0.44376077788423574,0.0
5,0.2262131195429979,-0.9110675843899609,-0.02993056829695457,-0.5812550689484597,-0.7071904087816442,-0.0661365832946029,0.45307534543886013,0.08351574518227702,0.4160819942176882,-0.45372949465598866,-0.5527442023781497,-0.21203432367206787,-0.19454998184730948,-1.0708123407256118,0.2072266928853967,0.6817078029639886,-0.48319517535031525,-0.3659934139587349,-0.16834659611307357,1.0
6,0.004167254488432592,-0.500598664110461,-0.10211335627897619,-0.5103305156563673,-0.31143695933626847,0.0057911177374824555,-0.29953886690334985,0.18281489140418503,-0.2099930767275186,-0.20916391773381138,-0.27242943584226564,-0.020062498333169997,-0.4330740129291636,-0.5848947650910019,-0.2446917007958942,0.2795611987915426,-0.01124888102953529,0.1367659677070211,-0.3709011345740721,0.0
7,-0.28148206087938354,-0.2981749539983495,0.13825642681364514,-0.6263507210017616,0.005426328583768434,0.2821094470727582,0.0718892728999392,-0.30278629849953864,0.15591955773871907,-0.4276260385811008,-0.12613330734051748,0.27574396645513777,-0.04780006358179385,-0.23302354483907012,-0.3228566398665094,0.30733716597740446,0.01625805611478043,0.0610433248029114,-0.25043866266931647,0.0
8,0.1505205768267493,-0.3929034744471813,-0.1612016980589746,-0.6688403392039545,-0.37913390507242634,-0.14512964777293041,0.6558180497741113,-0.7266485771353476,0.486883945994654,-0.12705416423526494,0.013298664756783745,-0.04293829618138553,-0.08324685115201126,-0.5631696354571863,0.10848587022258323,-0.10108748138154182,-0.745724881356541,0.11564439381781484,-0.09784484836003815,0.0
9,-0.37663898383826944,-0.9989645901662882,0.26274767003506333,-0.44963790892277206,0.27586673518205695,1.1587007068155974,-1.8481403194600399,0.10706805156371724,-0.8756561293407116,0.36681519267857926,-0.011824043872538735,-0.5751805139343296,-0.9129460049205442,-1.6143156568235866,0.0040735089483299215,1.2565913235873318,-0.2389581141072562,0.0481471027719014,-1.0286168014415094,1.0
10,-0.45601340672526325,-0.355667833634986,0.09901568484312726,-0.7995360292900646,0.1993971449965365,0.5597414411729821,-0.42431844778563266,-0.5245797963473354,-0.14420982972681273,-0.2917301088204662,-0.24921475232693252,0.4061478490425099,-0.22663129555954553,-0.24249672012468804,-0.15856818980258447,0.7452955909844551,0.41973426709974637,-0.1616848986157862,-0.12183471319233066,1.0
11,-0.02133237856760855,-0.17385836503501506,-0.27203261772107645,-0.14009094237654016,-0.1526643764996943,-0.03207081983900338,-0.3610046691284704,-0.2947136735257332,-0.33474536797491283,0.3721965975883053,0.22209379916767866,-0.30749878257951513,-0.41214128380175435,-0.47826026440157854,0.35226961385102584,-0.15565045637610272,-0.4035691665748196,0.18117425933887188,-0.0717467736519121,0.0
12,-0.5327752333377418,0.2971150512614691,0.1817396841968342,-0.4398448919787016,0.7743843253159366,1.1033177600217066,-0.4682532414878678,-0.9332965866026921,-0.14227809408953612,0.16293062527081284,0.5663513411064226,-0.09705581743985929,-0.013122422207856184,-0.38823802314138633,0.6477999600095493,0.77224827047783,-0.31130167962877864,-0.20586775008671612,0.37104396027618797,0.0
13,-0.30217171889488115,0.12876811772037888,0.14394228837014506,-0.2319154277619841,0.4067044057848374,0.5755524289498812,-0.21506406163061118,-0.4198624515694964,-0.03280751608453897,-0.027199915404952466,0.17166320625524514,0.03415279799081744,0.052190771225343685,-0.11597086813808388,0.24221958413787065,0.48732374565077996,-0.012264537498676845,-0.20093487811823638,0.1906936035378795,0.0
14,-0.3930148217350601,-0.6886734120740121,0.10664605624701348,-0.1699316878340204,0.01108665760797219,0.5704871029404448,-0.8341671196661842,-0.26419273117988634,-0.3806331548090607,0.24740163404813875,0.0012526059772340233,-0.3306051355857479,-0.4241770303801129,-0.8901468467441369,0.37406944535858105,0.6270440408676512,-0.22950380153984365,-0.18213860504589882,-0.3977368169048557,1.0
15,-0.08708232192534829,-0.6593993891632819,0.022153014190357923,-0.20031650118552713,-0.34480886383578624,0.08768918028013672,0.07892720795695966,-0.2574243618556411,0.17233132561422393,-0.056759380526715406,-0.24634437627142683,-0.1839309377867575,-0.11278454897786126,-0.6537441672102519,0.36849876807615567,0.4125730585572649,-0.31535136213715803,-0.35064443377054066,-0.11669391686625785,1.0
