,SeniorCitizen,tenure,MonthlyCharges,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,churn
0,0.07347761465732627,-0.2965048327075454,-0.17046559501507133,-0.32114265713032775,-0.3432572302123184,-0.17052053511321835,0.25240445470591,-0.22423843454388778,0.12976718296973644,-0.0932028582693587,-0.14549393047448514,-0.04571804037322921,-0.1358356447478736,-0.34489701468746176,0.18400179098393288,0.04931213952440382,-0.24516120149581092,-0.07970380063097343,0.04767013058594021,0.0
1,-0.22959393526691887,-0.35094823700073674,0.02944662069834182,-0.5412366959643659,-0.07961064120730565,0.222802103028464,-0.035515272693169106,-0.28160065738725115,0.04319159706952379,-0.3000943473681836,-0.24248045390363426,0.205696031471032,-0.12375222117106953,-0.28333684585606916,-0.030915357287805777,0.45855017496327394,0.12615073260980192,-0.16222494928415107,-0.05198302448830367,1.0
2,-0.026619097122797412,-0.03786530604122151,-0.08391622628697992,-0.08025272079215379,-0.013088030357670012,0.01823674786495321,-0.11942645272287887,-0.17732788286509663,-0.09882448221911175,0.12992618617342633,0.1288256210283012,-0.11939849183975407,-0.13483602995511226,-0.17575208555680566,0.08213840225264413,-0.09758791572166092,-0.2131701472050758,0.10158610662818951,-0.06389865110395843,0.0
3,-0.14542250959847988,0.018663646478547048,0.1321192852713105,-0.2007882339330233,0.18493043624343883,0.20126541192930686,-0.015074225489342287,-0.193516156684048,0.07684833012718127,-0.1296746882002659,0.08496378528845863,0.11861514952209758,0.05247650480243907,0.025996549728171794,-0.2900100295529001,0.00384941239441796,-0.04209064122117598,0.13603980543117275,-0.20052548166943004,0.0
4,0.077069882047554,-0.8028504134367,-0.21622005604421204,-0.4789925366584564,-0.7575546272008502,-0.2649381051932469,0.4363429380530745,-0.25549037044543943,0.27214626383887486,-0.20987516190061561,-0.36183704650348525,-0.17752925195239894,-0.249113953026258,-0.8422913893267351,0.4407630992683039,0.25244326607256556,-0.49349277028247346,-0.26225046155823567,-0.01952540603749266,1.0
5,0.24069798869565714,-0.49724952082457397,0.02822752734171114,-0.3581394696556419,-0.3147458349859646,0.04567642347919877,0.13237337468345262,0.19113609522358294,0.20392599887869794,-0.25789185799894543,-0.3323913649873263,-0.17853974940146522,-0.15012148333919859,-0.6954299828240951,-0.053587657424423805,0.4885659111201044,-0.29306985955787496,-0.15793037467575985,-0.22205383561395056,0.0
6,0.1623504157387621,-0.39549594074495936,0.024853292011690162,-0.3143999596111379,-0.012957656757767704,0.2366175302787288,-0.5529882313374246,0.19375545509459302,-0.23342659092999324,0.06316984896014204,-0.14638226012352384,-0.2084283865791529,-0.3958399819945834,-0.6503578178156477,-0.30308741297115677,0.39388015456310715,-0.13956271431701342,0.13672845120448937,-0.5187736146857709,0.0
7,-0.4987202566362747,-0.24126928372141007,0.19880870752641253,0.009225332887814207,0.37407619284196497,0.9306465733292171,-0.9671502969869594,-0.19763630039013289,-0.4919046904107886,0.3295723715466495,0.4413992468607897,-0.5592809889883925,-0.33035574846749244,-0.9286888743778895,0.6578707835598498,0.7046904214748574,-0.48280681606304693,-0.12712759244541336,-0.15231852238679544,0.0
8,0.24187760987576543,-0.42629629703000377,-0.335255412872033,-0.39391253567186685,-0.5356660768745801,-0.34653848360422634,0.16103158828927866,-0.18074517180041086,0.011592189383516412,0.05590231135534901,-0.12449849777402404,-0.2012950078605391,-0.3666163754884616,-0.5955531319933122,0.18536686914316636,-0.11441073948833891,-0.4526473802815148,0.10383672791972408,-0.09209400288141006,0.0
9,0.17769331447121842,-1.195412541196099,0.02609107064095932,-0.9014511381163971,-0.684604515280947,0.16453408358830518,-0.10167522110252261,0.3733184490157567,0.10609027847071448,-0.5629132122385399,-0.7096714728335938,-0.18672291860605766,-0.5361556944237484,-1.4314374585968985,-0.1901115236719383,1.0210493887963084,-0.30013826214192485,-0.17790980450504892,-0.5993694566674899,1.0
10,-0.23018443638931171,-0.12960760062490484,0.15495694595653847,-0.39644613601542167,0.30581532770798764,0.5200172365499718,-0.08631272381879557,-0.6307392995435726,0.14789066457899136,-0.065788037831719,-0.0955041960844357,0.17624161684808198,0.07611357167607356,-0.1353982548634362,0.16113138646274316,0.644036744633775,0.10037451549818453,-0.37197978048801894,0.1176449134183836,1.0
11,-0.024039938767829547,-1.0823718878713917,0.016551262333636116,-1.219887979129628,-0.31928332980270513,0.44040733454327985,-1.311853444798122,0.8758508780714251,-0.7667796386625018,-0.5448963636854041,-0.654994683864077,0.045137079215043736,-1.1047917373335425,-1.3495947942277478,-1.1088070056212553,1.0202026554781256,0.3520475476437116,0.5091424260616663,-1.2309459974995864,0.0
12,0.2625154076345806,-0.4020725261802125,0.07089169074625773,-0.34526670275127425,-0.13572249783265486,0.16326458018966972,-0.1566682449685588,0.3156550491906437,0.03927501511827465,-0.18486405805360212,-0.2776747979021304,-0.18114077773885195,-0.22558277799117074,-0.6600600703863545,-0.2695655461676703,0.5099989110821254,-0.19259020791670484,-0.020149006260629366,-0.37263055196632083,0.0
13,0.23446238842813463,-0.7657396133462318,-0.3593355481064082,-0.5928446712207887,-0.8691771667989683,-0.4347005683230222,0.4807742559702355,-0.2137109138576294,0.22736841609716107,-0.1808353422961242,-0.34320694242967287,-0.20542283435712505,-0.37039380809663547,-0.8962354896576276,0.37202307737571527,0.08954367856572303,-0.583933650793846,-0.09390729054813231,-0.03250997105211309,0.0
14,-0.4704866600992681,-0.46394565469818255,0.18883045831873738,-1.053954027444302,0.02447750688766866,0.4748934876166695,0.02345065963457661,-0.46861002134085195,0.165099895636803,-0.6809894480303926,-0.24803552903936446,0.5066131675495104,-0.12802946588711647,-0.3394395245862025,-0.48489084938072824,0.5852105675015271,0.17756391246485914,0.06932022972674651,-0.3305664751826916,0.0
15,0.0871901498485621,-0.3532977787081112,0.03171394483957307,-0.3892647358438955,-0.07061759046263436,0.17894003408100054,-0.4353074872510058,0.3292666580174651,-0.21154400442509147,-0.1651609199162109,-0.22829908901060553,-0.0624049263764124,-0.3508785867678078,-0.5205247739273731,-0.4070007300814387,0.39541269657155487,0.030664301287214448,0.1405649459545897,-0.4505017014105283,0.0
16,-0.27678039698988977,0.2970276330622014,0.2851057115065873,-0.47244310721112853,0.597681934590626,0.5998666473866447,0.09683804832171734,-0.5885791019440324,0.2623174029930167,-0.27397522547298125,0.17181775704884691,0.3649023649611642,0.26830796722298994,0.22929700225133742,-0.31691596668071365,0.3353118480528251,0.0871086873291873,0.008486274586907237,0.027363532309193028,0.0
17,-0.9525014766518525,-0.21872911159761202,-0.007370924241128611,-0.2975725151315284,0.5724041017136717,1.4952621006335494,-1.5682746465530597,-0.903893150673638,-0.9864620323705943,0.7333611512805962,0.9656459238424742,-0.8694381755548451,-0.7399033322788109,-1.5555245485160751,1.6442835908429794,1.0583386647041044,-0.8919712281474486,-0.170323146431643,0.23397039338752218,0.0
18,0.19151420635299932,-0.4751470628838989,-0.38282025028715433,-0.4177382936238081,-0.6390210922385346,-0.42661008710043835,0.2705934411296263,-0.26269623363505934,0.04646225140851132,0.025773915057371654,-0.14183039295634986,-0.17507376468458236,-0.3610295165083816,-0.5893034338348888,0.28996560033471563,-0.1698426690416301,-0.4698951359050164,0.06756491692145335,-0.01876930556843942,0.0
19,0.0831913811428778,-0.4836126504860678,0.02048890124703144,-0.35108317650606974,-0.3730119490957362,-0.0216199392447841,0.3591274354886023,-0.016799713271861867,0.3168128891389547,-0.3275284332450857,-0.2921992393579083,-0.07831754028579876,-0.03618566127450952,-0.5488579049456387,0.07591802751951353,0.35279382441186025,-0.29873421098195263,-0.20949202979838102,-0.08945664690695806,0.0
20,0.2102629327863048,-0.36336267161275165,-0.41443309697541136,-0.3651936317572392,-0.5535460967795541,-0.43558514862438735,0.1582454880909678,-0.2819024591741244,-0.04750906784740208,0.14128614839514678,-0.05065696635259974,-0.18608661746925587,-0.39376536808306484,-0.5012763705544486,0.24356349732234212,-0.2912506381099493,-0.45470240202424855,0.16768669076349643,-0.0389437121433691,0.0
21,0.19092805464437992,-1.081800382574683,-0.3872532428598922,-0.7687716389233543,-1.1993516323159756,-0.5364801557727522,0.8186719823019059,-0.2737616233759252,0.44202467839208864,-0.4179121188090404,-0.5483451098409623,-0.18757667820239,-0.35325773983874076,-1.142122531254584,0.5830374466043882,0.25790780547922715,-0.6910992642895993,-0.3001678176991884,0.060569494648954524,1.0
22,0.02742843651948655,-0.1483160836359603,-0.06303145605147537,-0.34807394995967567,-0.12182812944393387,0.0011462544629157745,0.2886244726653561,-0.3549303160450291,0.22295001160074157,-0.12914664872269438,-0.09296632580208966,0.05289489730467982,0.0019234225500101391,-0.19326560275392257,0.11142379323077727,0.14450130864027286,-0.17809080564504293,-0.12125758513864239,0.09687995287904927,0.0
23,-0.15726372905378982,-0.462371353726243,0.09468972486511151,-0.5900602399529987,-0.1369896244830951,0.20760898703241754,-0.148155001009751,0.02201913785027094,-0.008252287070448729,-0.3812265078208687,-0.19736003020140694,0.11488460629186496,-0.24278574681402124,-0.48424684081444946,-0.4214365262235124,0.3204274089840943,-0.039594042646680816,0.16604355859071163,-0.46397543957192916,0.0
24,-0.46112913427497115,0.35989862480955037,0.29570961812739566,-0.9278854099148711,0.8062144907137727,0.9028973292584443,-0.0031381832762193574,-0.8797312519250867,0.22384977548323987,-0.4822326852660933,0.018269627992859364,0.7024001584016948,0.24720739710454712,0.3246605842471911,-0.3052285818329805,0.8335254642898965,0.4964136297936637,-0.19236640469598043,0.28056536607124644,0.0
25,-0.05632050368682932,0.11403857422712249,-0.04386041252485212,-0.2076933642611014,0.1642734795703045,0.16494563792286884,-0.046620979535355184,-0.39011441259729784,-0.013819494999041712,0.10519948216845794,0.2266257171294297,-0.038767152650462294,-0.05444046793285669,-0.09870998449881403,0.06918734269191053,-0.037813988955342714,-0.23823463792262764,0.11299606066783756,0.023670398401464898,0.0
26,-0.3332804544705098,-0.2271493066065449,-0.0193375693783912,-0.027581161613438626,0.10545529293450134,0.48639565513828975,-0.6966020393098866,-0.21665843729033124,-0.4426231359464719,0.3249996779532861,0.31269540442864524,-0.4344666278020095,-0.36116145567864616,-0.707465107621285,0.5901601934260697,0.34668237167880334,-0.3905488050838077,-0.04978012233591342,-0.05837796119727062,0.0
27,0.08733997797020474,-0.15904077029449504,-0.1143041843302319,-0.14904427610487048,-0.18087225911331148,-0.11152210035779855,0.026871063798300374,-0.05111745957813971,-0.007708384547899223,0.007148624637502241,-0.05835643053875002,-0.08845716556776854,-0.13978085824800324,-0.23209590127416374,0.03103908485724937,-0.02565662977410165,-0.16843655098827948,0.027224256269027827,-0.06152423994854804,0.0
28,-0.1795217484727147,-0.7619656639822585,0.07267251081287399,-1.054306837277332,-0.47477590615697,0.20820441011736335,0.8142819987395772,-0.5733600295790527,0.6941567270217678,-0.8343145836339905,-0.5970294355838324,0.3287912990353882,0.0739588627004567,-0.6829128735252615,0.2402806297417167,0.9483086753187765,-0.1403533903570888,-0.5824216047639864,0.2002260366631496,1.0
29,-0.4936347085360595,-0.5413231733354364,0.16447245927048543,-0.5273439396962559,0.2940319763451558,1.02869740502762,-1.413609247122497,0.09577787290694058,-0.7805799512375721,0.06942051635451497,0.10494948304817496,-0.34379159000160053,-0.7122646254197366,-1.187049349538897,0.13446294318764024,1.0770131260107123,-0.08863175088809366,0.05034284972492309,-0.5090030258258696,0.0
30,0.06305075305837604,-0.5728735994453604,0.2774948104007077,-0.33530423250669616,0.3766039950479946,0.9651148818808639,-1.4194403919863943,0.4140853977812369,-0.5962056488826204,0.2552146332264921,-0.007602041903511382,-0.5618837575194636,-0.6599629014786206,-1.3081331884942582,-0.29030341561541734,1.0874970900159258,-0.2872318852160102,0.13022095326507763,-0.8925780038796617,0.0
31,-0.45167373421672297,0.5360784884724135,0.4591407135492884,-0.3918076985637633,1.0095531922953684,1.1088118204239228,0.012710743650227452,-0.9080044325447613,0.32012091283806965,-0.13961957151735538,0.5047600886396089,0.2055599187010242,0.43583441201945516,0.12251901981826178,0.08086641042481335,0.6469393499649311,-0.1638828527249124,-0.1671189657668571,0.25939812626147446,0.0
32,-0.1252452147153999,-0.003525551461527358,0.007837546696999625,-0.3739224773167046,0.12143514701692597,0.18900070444706848,-0.010748919701286988,-0.298894324964917,0.0334056553376259,-0.16207499579089515,-0.0938249797558205,0.21520882886960102,-0.012374076336311678,0.017924884367262472,-0.06094938118401724,0.2729617191401732,0.16721563332127254,-0.10237045938942688,0.08935060769937156,0.0
33,0.028537425049108014,-0.7351417832063112,-0.15694321577013406,-0.36104957453253217,-0.5830130455267234,-0.1397773271832247,0.23056843092118606,-0.3007647454060718,0.18090556008464787,-0.06468915817251271,-0.27241563755888315,-0.2087427657190024,-0.24154312292920568,-0.7785876902485521,0.42225267568547653,0.2551250558067159,-0.45501229942969373,-0.2472041861707142,-0.08156589121534835,1.0
34,0.07035533090789095,-0.3061798272768368,0.09833080079725148,-0.09527971985003225,0.24524954489925016,0.5929679374688007,-0.8791526621343178,0.051061957538064334,-0.38163271747016875,0.3891035048202884,0.1650334624653638,-0.5330124978928386,-0.42385933360491745,-0.9085629074929195,0.1113598411655533,0.5681929189512323,-0.43942551988377104,0.05284798371619935,-0.45181925975387577,0.0
35,-0.05106379620607052,-1.3787535396085113,-0.03302086663612476,-1.310677144385407,-0.6870834015626075,0.2770746645205664,-0.8095586063318501,0.6833458614255211,-0.44673236924909315,-0.722229466145076,-0.8224254588021975,0.022755622834958453,-1.0039655305732587,-1.5615446784296052,-0.7250091485432962,1.1156311242398447,0.13874104597697923,0.21915184558698364,-1.022803152989595,1.0
36,-0.30493998722934706,-0.14483046576977263,-0.247495316160718,-0.29998224651066707,0.11750017635178962,0.4869063885474886,-0.7564751711299486,-0.6597416465292645,-0.5584290025883311,0.5472064709475586,0.4998247264253161,-0.4703314316088871,-0.557686463114575,-0.8412861963210606,0.8426399983153166,0.25788717689838636,-0.5868694213371054,0.07087488305563826,0.1065293221976322,0.0
