,account_length,area_code,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,state,international_plan,voice_mail_plan,churn
0,-0.9105905062178119,-1.299615387393705,-1.7461005706549635,-1.05257973623551,0.31599082455938776,-0.6941363004191154,-0.8394980949047866,0.5188001733272132,-0.200294704048259,-0.3999301145923018,0.21412208273755529,0.13936779357969944,0.4529278414734297,0.2797965220934764,-0.7590805762904457,0.5518724264681505,1.531190071769923,0.28911734353694307,-0.591098899718826,0.0
1,-0.3249561423758458,-0.2877656409552677,-0.8226610693955646,-0.43281024471668883,0.29721287279330016,-0.20149678528068726,-0.16002504318813804,-0.058132969705413484,0.12963512815242367,-0.20073022169588545,-0.1310215468170712,0.0640989648191804,0.14747042730512258,-0.08966093981512763,-0.37282243577823015,0.18750218070501495,0.1542428102014331,0.06588595597349366,-0.33582387333691316,0.0
2,0.2635585830753784,-0.2660263508909351,-0.9527583493757045,-0.28261685160960515,0.4948301197596448,0.033894190395791425,-0.518983254469847,0.707233156151494,-0.14828990468658895,-0.5950416695420436,0.24536598809529936,-0.14949745055783917,-0.005392386145465285,-0.4746621123860299,-0.7898501370263138,0.40208003680686466,0.8852408439825427,0.2751634533190033,-0.4979904791486101,0.0
3,0.1256178478733554,-0.1171232762669696,-0.11805503132386708,-0.1566430293662239,0.07484088008330562,0.08291876319380143,-0.05317327897436999,0.008668687794593753,-0.06407905644592907,-0.11021910433875615,0.0833978940948841,-0.12138054884544364,-0.1912249763540754,-0.21129520806478225,-0.12330452863275497,-0.04295838271490984,-0.04265250648318029,-0.051521238795835596,-0.1171496837615068,0.0
4,-0.4799048046051774,-0.3275280258737352,-0.5827922097439919,-0.3800136130690091,0.031993990368631695,-0.2696304565237516,-0.03893859995059313,-0.42699084531975795,0.1420805797095969,-0.011493747792918476,-0.024993886980031958,0.35588402364663874,0.2551656228866539,0.12965683815553736,0.03846232837549991,-0.005512617642411798,0.5138005910647175,-0.1689465486318143,-0.11251617920650511,1.0
5,-0.4917917602207563,-0.42833364400933666,-1.1785334225406074,-0.5597847308904842,0.4010828423937002,-0.2393808421730622,-0.31502234125403106,0.2567026950366255,-0.05032499424271321,-0.33681820911625426,0.08775377190596476,0.11602592240234524,0.19222157140968194,-0.03633163133655983,-0.6251800449287565,0.30129805478812965,0.7381088377994535,0.22167913478073986,-0.4814804820184656,0.0
6,0.11116848270521235,-0.07217077560755024,0.023320980509652936,-0.04172604668157669,-0.013056764117184053,0.03952964993690552,-0.09808146771028353,-0.07080129879465558,-0.042361939733394034,0.018403710582358825,-0.04701758750611158,-0.05676288859840319,-0.07356061770169449,-0.16215285170841603,-0.01593819676399083,0.06180986306031527,0.049222731465839324,-0.12735863645913031,-0.0931033143847455,0.0
7,-0.0246437366891836,-0.026388548471426538,-0.04086090748217031,-0.02566904257146222,-0.03061855456719633,-0.04102876048435693,-0.04156375293702747,-0.029143358606721327,-0.024415585581556872,-0.04581927978466743,-0.05082430217854991,-0.0401212988168415,-0.02607494842308253,-0.04233475146278127,-0.04313524043777955,-0.028558450045594576,-0.048942166861186624,-0.02981136919108255,-0.035793489952066125,0.0
8,0.1804426101451365,0.13365934134705637,-0.11426023251275264,0.15168824204710943,0.059019383366083075,-0.1216274887559263,-0.144288669675728,0.08033487442162343,0.1711851339620695,-0.2042204529795758,-0.30856509308958485,-0.11099021316693139,0.1414702172708426,-0.16120467748243505,-0.1599172893153879,0.10922640040607197,-0.25860455459528375,0.063103269927332,-0.03795182447736572,0.0
9,-0.691944492598952,-0.41835978986796424,-2.0666478937090904,-0.38252940440218774,0.5739047075550017,-0.8145016179788636,-0.7896327834620592,0.5966635732371396,0.3011022098151593,-0.8112734964507785,-0.2373331680409597,0.48169176563186356,1.0779054038464353,0.12036995695258319,-0.9707041474990711,0.7481117080711825,1.7323417733844135,0.514126950607812,-0.5485518547414062,0.0
10,0.15636979940122386,-0.1320522950777847,-0.12775000828627964,-0.17638762148032142,0.09262256790195895,0.10510017408155004,-0.05819492820031874,0.01350109522083414,-0.0696062232278325,-0.11854151715554283,0.10252836993175285,-0.13523114646509862,-0.21772126084185936,-0.24362418528899998,-0.13539611365083137,-0.04023514415914491,-0.03888888150983201,-0.058494477715195635,-0.1323014209168894,0.0
11,0.3508786045578786,0.29112414963121624,-0.20446456429105164,0.3157643026434592,0.14626371994908532,-0.21022632090151,-0.22854510390949576,0.1967804474839712,0.3586904021305606,-0.37427484087573715,-0.5456771441543008,-0.17915699293838722,0.30185459233796164,-0.25495034241877534,-0.2823576064531168,0.21679890832508947,-0.48125717269573415,0.17390131582078783,-0.03093803270064914,0.0
12,0.27970772300437924,0.043286903161868576,-0.18465156563051202,0.08294157138447397,0.06720099306550756,0.03157845137962039,-0.20090709344592286,0.18488382540424725,0.06678865053599611,-0.31486375117805193,0.01794082612499416,-0.01246730546612949,0.05364913382031407,-0.3197911984196888,-0.13675256789170573,0.06128582810706809,0.46557027916854554,0.014869685304654073,-0.14166248050521874,0.0
13,-0.06210533845064065,-0.3983370148378512,-0.5239781614373171,-0.11081323205062624,-0.12913153613122236,-0.5152891380922595,-0.3439408382062187,-0.3055332199453189,0.3967506640567743,-0.2996774342406648,-0.14708364287246614,0.3837306135499332,0.588558460231017,0.06656886616243812,0.19824083342824408,0.024755888524563494,0.8393385477354995,-0.1945268909010926,0.12583964364298586,1.0
14,0.21993112367905082,0.560701675602112,-1.120076997232196,0.38842245815253257,0.5400802092860367,-0.6439280650273216,-0.36149405765554565,0.03364736831202083,1.180619519230421,-0.8175083707084015,-1.317293673148761,0.0827274039661082,1.071924028925969,-0.4256088009476044,-0.5744868704914406,0.5659011379978862,-0.5805353377234589,0.37847478123842904,-0.2563885874121824,0.0
15,0.24237333221255852,-0.05689617962616368,-0.216513627639185,-0.11771703448981513,0.160789697217342,0.06404463222792689,-0.08789158823818413,0.09878353905776671,0.02582447554243729,-0.24655668173246903,0.009724862411911908,-0.18725588435404816,-0.15974662351422164,-0.2987582598647393,-0.23019063599954348,-0.015763136552174494,-0.1875531981643254,0.02636400833542664,-0.13117886125035458,0.0
16,0.8602701564789743,0.1601197941782001,-0.5120485354875467,0.44904104746512,0.17696661152393078,-0.2419263075270001,-0.6131208514059884,0.5621570381803794,0.4329324127451555,-0.8980126223539603,-0.18094790194059898,0.012572168763954575,0.5380684331503888,-0.5433625977997717,-0.3215366811881175,0.26557731711566435,0.873002160076126,0.1821145882745107,-0.0037168443600940973,0.0
17,0.38411443616197516,-0.24848886405874163,-0.2660686487724042,-0.3588241801309481,0.2613504464264023,0.27433643958628806,-0.07587030677075321,0.09029093012526657,-0.10862528235057273,-0.245362260807372,0.28438414134441176,-0.26484872572092266,-0.4482652474172881,-0.49481020361067796,-0.2758036082517743,-0.06556161565650039,-0.06751814088617553,-0.06522836127836135,-0.24794685610503842,1.0
18,-0.4370575590606536,-0.6829436460953958,-0.9769105372030432,-0.8556192782417481,0.3882822852173726,-0.033827932724528866,-0.20451600922170152,0.1409105227271588,-0.21842830192101623,-0.16384209441587194,0.2666144830720764,-0.11822394833553909,-0.24078333539976335,-0.13044310707090753,-0.5602725753965008,0.15208914865734396,0.29444426224971393,0.10028406633277116,-0.5323066160851451,0.0
19,-0.15026078105728397,-0.7985528064350065,-1.9819451128686716,-0.12535804850036497,0.1985121184141873,-1.2910922452451892,-1.2850115602858563,0.7097308665817921,0.6476849257972613,-1.2434038721169904,-0.2730292644611184,0.5590294487985559,1.5705682035844277,0.1612710325782613,-0.5879882860562057,0.6538469421214419,2.366193683448297,0.4104885381588288,-0.07548863835802072,0.0
20,0.43767640233253297,-0.06638711574424827,-0.37699464545449873,-0.18360575228634957,0.31657866846856464,0.12951210383281284,-0.11670340695022649,0.2163985945628924,0.07744861581519086,-0.43041342947638667,0.049866925427193474,-0.3063786279325661,-0.253066856088372,-0.48606525159502006,-0.3932478260753878,-0.02074398324148414,-0.3297848645616567,0.09708365363597078,-0.19662769195126026,0.0
21,-0.22557060418089142,-0.43779953472918487,-0.8653602857580155,-0.6312389347098825,0.37869305318980534,-0.028430561222180854,-0.15174254164864637,0.09737303257511987,-0.006342880102653169,-0.2854998306252952,0.10671220487159769,-0.11324727663836712,-0.14836341118837204,-0.24973426248463393,-0.4848769934353935,0.09463538554011323,0.11475379932380975,0.10935485362913995,-0.4528239138741127,0.0
22,-0.3822394749927714,-0.43921285984595376,-1.2476684801282525,-0.66411227515358,0.5187798566290209,-0.23504496068311484,-0.2769131371878126,0.13170200795457118,0.2007738440992764,-0.3963340463242911,-0.17899180315619556,-0.05716239564750009,0.14070804876036236,-0.23342720315481258,-0.6649915814985949,0.31080387023812567,0.117324174429424,0.2264894853767016,-0.5812914012613976,0.0
23,0.134654073790048,-0.2983630356391309,-1.1354149023975253,-0.024814433289104508,0.28425000256102456,-0.40285484231203605,-0.7928276272805191,0.7876503967284321,0.08117731822317684,-0.8017297924758486,0.0843547717999529,0.16947682674075487,0.6131283097821143,-0.2172704173634652,-0.6374535455313028,0.49321855539243165,1.6782060472112794,0.3311650696114372,-0.3098445056400258,0.0
24,0.09322321547808163,-0.09018542610444806,0.01911123036298238,-0.0667342421089829,-0.014581010194853715,0.050078836589107244,-0.08512689028405868,-0.07467477071900713,-0.061910259171015086,0.022957436487425688,-0.013435623461021513,-0.0551796711327146,-0.09781984968046689,-0.1547909108445584,-0.013501363771486117,0.04100025603699134,0.06121876324898241,-0.12988550853088046,-0.09463508613229554,0.0
25,0.1919553434203762,-0.1576784907665172,-0.23352835818096115,-0.25071093582191073,0.16585193066158738,0.13782437773983114,-0.03626556466310275,0.07737868067147025,-0.07328080493975539,-0.2208368199369477,0.1817806822441005,-0.18970010055892952,-0.2971641637009007,-0.29775501618299605,-0.22168630572863737,-0.10175603227166088,-0.11485381877436024,-0.0027238449657677258,-0.15471599238926564,0.0
26,0.39945416086813396,0.1335829093881623,-0.2446412022168096,0.1250358525222597,0.173596300680127,0.11912620268178187,-0.2263858744084561,0.19323219547191173,0.06663489342247117,-0.32321870154534166,0.02236601326763754,0.029631212639733166,0.062405216880084574,-0.44837722969924415,-0.2134360665041525,0.17652396923853397,0.6235765482815686,-0.015230236620379842,-0.2184878743712151,0.0
27,0.29697187854066953,-0.20622234841741754,-0.23902843489759495,-0.3031089836096019,0.2112029676940097,0.2115127205844651,-0.06151340404075789,0.07686391868710588,-0.09295036241323368,-0.22220284569251242,0.2304349866686236,-0.22577584570563944,-0.3734052909895599,-0.4032752977831204,-0.24187020484073832,-0.07357444630303356,-0.07855074097174075,-0.045176008705161155,-0.20503334320501224,0.0
28,-0.13970825379502466,-0.37152403108560195,-0.9461161364279813,-0.15309058717313012,0.17232786851788146,-0.4056040771690191,-0.6167577012782409,0.5357340060692234,0.018910712864085882,-0.5285611779265594,0.03205412456851466,0.14654728179366114,0.4903423338574193,-0.03244032130368834,-0.48272883163987845,0.38182968970279274,1.2601366153082083,0.24480495575175398,-0.26870460740973817,0.0
29,-0.921345773394053,-0.8618286365681864,-0.9146451326720281,-0.6209223277408266,-0.12709709387476437,-0.704028673153176,-0.37828138861761507,-0.4004490982984964,0.11958188867102251,0.049053499708375845,-0.0850229464145695,0.5154154956583828,0.6247523587301965,0.4959779113543552,0.08025315330061186,0.19509290509047178,1.120664478179511,-0.1737799338269853,-0.11546640811267417,1.0
30,-1.2219434182972932,-1.3006276299240538,-2.6318556329345286,-0.7041897584054075,0.2934264423219473,-1.6954017286420746,-1.3918140380344166,0.38833893263617364,0.5980598121567307,-0.789500137071803,-0.6020920165749043,0.7961979833399944,1.9012007331143863,0.662829789110528,-0.752096537012296,1.0808419877486652,2.4834278883439826,0.3941958803570028,-0.41047970131479666,0.0
31,0.07666827712332272,0.10544365005114867,-0.17152495266698858,0.08231975151988818,0.0574840577867832,-0.12077626661800295,-0.09340974130236984,0.015448939108462602,0.18503649015169443,-0.19941649284708401,-0.26996326991345493,-0.057366473259793244,0.13552522028128403,-0.13925231714712707,-0.12995836834951388,0.05480407976234575,-0.19250531382679045,0.05224880081832671,-0.06328855546905268,0.0
32,-0.5032286338620342,-0.8814638787916474,-1.2946064610246,-1.0523355693623404,0.48409476046388983,-0.09193862645347405,-0.29309554967973706,0.01146239836862039,-0.15190212601654093,-0.19583776593612817,0.32489065957886304,0.044052210437347104,-0.13234459224850648,-0.17477797623141772,-0.5817982892542691,0.2452891903911537,0.712906892197552,0.008652511048157563,-0.6280094566968418,1.0
33,0.26098231289764756,-0.23756075863989684,-0.2578481406110449,-0.3430497990563104,0.21001555050216258,0.2218849848475157,-0.05961922740750189,-0.06956322060676459,-0.05226900861924158,-0.14495674435283856,0.20577417270150677,-0.12869605172360152,-0.32813195080031754,-0.4290018644104409,-0.16724147146731821,-0.025138357033477075,0.0855497601682901,-0.1448117533410354,-0.24930950393914034,1.0
34,0.22621323620857708,-0.254044829063522,-0.8817530743636522,-0.12719268984150503,0.34331383729632,-0.12224937757524718,-0.6184510710285206,0.7372199976871366,-0.06835743818951462,-0.6251772468461437,0.14553227150787926,-0.05890627470950559,0.21768455871576262,-0.36556459497072574,-0.6636875847805104,0.42522074772544505,1.1346525397774334,0.2821730024990266,-0.40704492762522926,0.0
35,-0.1607063230470696,-0.18051183683083197,-0.7639720934662725,-0.11371951955558113,0.15802146310094872,-0.32062916090617755,-0.35263081633686344,0.2718880556186087,0.10817373261269239,-0.42941678453267146,-0.0425673835351056,0.14915164073918127,0.3812481361676774,-0.025898475552165,-0.35369754974475065,0.19742129964548705,0.7481666231757836,0.18048235821731878,-0.1812865676922752,0.0
36,-0.0015012541602619361,-0.17041162459197867,-0.2314337358444421,-0.22266484018045188,0.09505346103286176,0.027100270772585443,-0.06523930573155359,0.038971141404546016,-0.08179455916469838,-0.11890832528926663,0.08485495025061568,-0.10988813077108195,-0.16105710693031305,-0.1424033720275005,-0.1803093879877037,-0.028398226011505465,-0.02474558854696999,-0.003153866827705354,-0.14454653622650784,0.0
37,-0.20310511810493317,-0.6930134411124725,-1.0187656478209302,-0.9267205351826174,0.4977287611087908,0.11083209592473706,-0.17289374826635456,0.19805515428548845,-0.21403066892700617,-0.30243902863586086,0.4052786684255391,-0.22558099129800618,-0.4268899202997458,-0.33719803634328316,-0.6352298435951896,0.06313866715382621,0.19102666616161684,0.10693698568459532,-0.5671941999693438,0.0
38,0.6371219089769949,-0.13518144341393648,-0.5381160680265661,-0.3209074068578861,0.48184084736974336,0.24839647987124633,-0.1305723959219378,0.31842631836256646,0.07716307380035461,-0.5939619809007579,0.17821734256009614,-0.4326152582083892,-0.4264300417521286,-0.6992562527685081,-0.550936614787675,-0.05256780933757789,-0.42087183139697426,0.1370065543844704,-0.2859637069584356,0.0
39,0.18369528089932785,0.11550547480267007,-0.177861197207491,0.07566164362084574,0.1146976597754467,0.026071734917572344,-0.11565255752174847,0.07958563416163036,0.04564882537314891,-0.18997601933109548,-0.07179327193266272,-0.010529243888447299,0.042070099684621096,-0.23904998521792392,-0.17832240520922865,0.10040871881589812,0.1678593999648228,0.004506515825856518,-0.12430607849980274,0.0
40,0.0234838616743216,-0.11715810416569022,-0.15622228171434555,-0.16345523609996018,0.055874089074805025,0.03316610640313216,-0.03578239783605699,-0.14052571209174042,-0.013415153843469415,-0.03754091009359011,0.03307733882348176,0.00824931795846217,-0.08658768649741228,-0.15426953353164352,-0.0496884424232157,-0.010266966668383008,0.09000708211825964,-0.12192621466466345,-0.11183085230837134,1.0
41,-0.516683355070912,-0.6094417436200985,-1.0079112335088871,-0.7169275985380842,0.3271939183344502,-0.16762351406688994,-0.2676808437568652,0.1616792962514699,-0.15987582572888784,-0.18342246909671894,0.16996640494796605,0.005017976203053838,-0.01710063544982655,-0.01833252951254598,-0.5273498174284952,0.21933657578772103,0.5193501007213901,0.12875104577623125,-0.4760680407653226,0.0
42,0.28849856929125206,0.2946361561650308,-0.31841656140809954,0.28113239559886205,0.18208307126362555,-0.2482918903720651,-0.20649861273431996,0.09793709318393459,0.4348894110094878,-0.38542812840603097,-0.5791538779859922,-0.09054329212887777,0.3770732678152575,-0.2477712499787213,-0.27293031287481184,0.2238899898038717,-0.41784119684321364,0.15025525495656822,-0.04497937138072765,0.0
43,-1.7358147394900343,-1.7327004516131952,-2.500937187043597,-1.1225815853432048,0.04214498653322549,-1.6742644261427935,-1.1837385845609443,-0.15336252782723422,0.37367843970948666,-0.3528244376511237,-0.2487734736411306,1.075639068191581,1.7282419595959684,0.9825221742358413,-0.32711916797857954,0.8245252036862571,2.8819952866730736,0.0491604199004719,-0.34600606637086856,1.0
44,-1.256570128658571,-1.2245161615817584,-2.3600316966861965,-1.350097701215053,0.7063535866306223,-0.6251600823806751,-0.6841174858301272,0.3512295339143884,-0.14096495802697465,-0.397732638575762,0.19469196118906684,0.3204931983056703,0.47326617023192397,0.2094258515305309,-1.0804608620885567,0.6956793395415632,1.579977536289329,0.3458437031029662,-0.9081710888324471,0.0
45,0.4089452565096747,0.04692874847689536,-0.68163820359147,0.15463016185389836,0.26351334310170355,-0.1078844150527449,-0.482929721025095,0.5888168209299272,0.10756070876465498,-0.6981464183008603,0.08342452504174816,0.0639947091243536,0.32150657928812565,-0.39752316112906755,-0.47490727551285117,0.2688092878581959,1.0804242824341583,0.2266349362013511,-0.21358948432040703,0.0
46,-0.10029976706177525,-0.4195045061466381,-0.5440600548997315,-0.2905648969492681,0.09883886667480919,-0.1826217183322748,-0.38326048904043797,0.31930628248626636,-0.10225510944621855,-0.2668148610018978,0.08504220420468658,-0.07424279366635125,0.07589900369994775,-0.07661821223377081,-0.32613012748463044,0.18458036735247185,0.5509255749985708,0.10984673985096498,-0.2422448200716194,0.0
47,0.41506991479152494,-0.14396167685113026,-0.10354584409559361,-0.1752950213861436,0.18132417243694016,0.2620152532080279,-0.15434773434369026,-0.0042622930282734395,-0.08826463536310705,-0.0817193298363685,0.13629200051208837,-0.13319800882138932,-0.27509701573865836,-0.4888310088639689,-0.15436657176932772,0.1268668832672985,0.22796067223913913,-0.18556673973324117,-0.2555337915031802,0.0
